PlayerID,Name,nationality,position,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,matches,League,Season
8184304e,Beto da Silva,pe PER,"MF,FW",29-102,9,6,537,6.0,3,2,5,2,1,1,3,0,0.50,0.34,0.84,0.34,0.67,Matches,Copa CONMEBOL Sudamericana,2026
08dfb765,Claudio Torrejón,pe PER,MF,32-330,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
41bddc56,José Luis Sinisterra,co COL,MF,27-260,9,5,392,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
07c47a45,Kevin Sandoval,pe PER,MF,28-341,8,3,362,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,Copa CONMEBOL Sudamericana,2026
40773aa4,Aldair Salazar,pe PER,DF,31-233,5,2,250,2.8,2,0,2,2,0,0,2,0,0.72,0.00,0.72,0.72,0.72,Matches,Copa CONMEBOL Sudamericana,2026
1acb00f5,Adrián Ascues,pe PER,MF,23-145,6,2,215,2.4,1,1,2,1,0,0,0,0,0.42,0.42,0.84,0.42,0.84,Matches,Copa CONMEBOL Sudamericana,2026
1c0554ad,Christopher Olivares,pe PER,FW,27-006,7,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
f7e1e683,Xavi Moreno,pe PER,MF,22-239,2,1,82,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
6ebebae4,Jefferson Portales,pe PER,DF,28-131,2,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
7152815d,Inti Garrafa,pe PER,MF,30-211,1,0,21,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
03d6043d,Sharif Ramírez,pe PER,FW,23-027,1,0,11,0.1,1,0,1,1,0,0,0,0,8.18,0.00,8.18,8.18,8.18,Matches,Copa CONMEBOL Sudamericana,2026
eca245d5,Samir Villacorta,pe PER,DF,21-239,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
1afb4a1c,Juniors Barbieri,pe PER,GK,30-079,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
65771967,Paulo Rodríguez,pe PER,FW,23-023,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
18c697e8,Gabriel Brazão,br BRA,GK,25-186,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
a5549ec1,Luan Peres Petroni,br BRA,DF,31-264,9,9,789,8.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
ec95088d,Igor Vinícius de Souza,br BRA,DF,29-008,7,7,630,7.0,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,Copa CONMEBOL Sudamericana,2026
bffd5e50,Rony,br BRA,"MF,FW",30-333,8,7,610,6.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
ffca53e1,Álvaro Barreal,ar ARG,MF,25-235,10,6,607,6.7,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,Copa CONMEBOL Sudamericana,2026
139113e4,Thaciano,br BRA,"FW,MF",30-332,8,5,467,5.2,2,0,2,2,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches,Copa CONMEBOL Sudamericana,2026
d3b888e3,Christian Oliva,uy URU,MF,29-312,6,5,432,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches,Copa CONMEBOL Sudamericana,2026
12207ec1,Gonzalo Escobar,ar ARG,DF,29-024,5,5,417,4.6,0,1,1,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22,Matches,Copa CONMEBOL Sudamericana,2026
1b2f1090,Adonis Frías,ar ARG,DF,28-023,5,5,405,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
3f384407,Gabriel Bontempo,br BRA,MF,21-083,8,5,395,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
01819e70,Gabriel Menino,br BRA,MF,25-192,8,4,428,4.8,1,0,1,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches,Copa CONMEBOL Sudamericana,2026
72d0e1b6,Gabriel Barbosa,br BRA,FW,29-222,5,4,360,4.0,3,0,3,2,1,1,1,0,0.75,0.00,0.75,0.50,0.50,Matches,Copa CONMEBOL Sudamericana,2026
5b6e7010,Zé Ivaldo,br BRA,DF,29-047,5,4,358,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
69384e5d,Neymar,br BRA,"MF,FW",34-063,4,4,358,4.0,3,2,5,2,1,1,3,0,0.75,0.50,1.26,0.50,1.01,Matches,Copa CONMEBOL Sudamericana,2026
3630db1a,João Schmidt,br BRA,MF,32-325,7,4,354,3.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
c7771fd8,Vinicius Lira,br BRA,DF,18-179,5,4,353,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
0d51aa96,Gustavo Henrique,br BRA,MF,21-002,4,4,321,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
5eaf85b5,Lucas Veríssimo,br BRA,DF,30-281,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
f47a530a,Willian Arão,br BRA,MF,33-127,6,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
d66ed604,Miguel Terceros,bo BOL,"FW,MF",21-349,4,3,216,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
ddd07a25,Moises,br BRA,MF,29-219,6,2,223,2.5,1,1,2,1,0,0,0,0,0.40,0.40,0.81,0.40,0.81,Matches,Copa CONMEBOL Sudamericana,2026
28b89ba7,Lautaro Díaz,ar ARG,FW,27-323,4,2,172,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches,Copa CONMEBOL Sudamericana,2026
634b1413,Zé Rafael,br BRA,MF,32-297,4,2,160,1.8,1,1,2,1,0,0,1,0,0.56,0.56,1.13,0.56,1.13,Matches,Copa CONMEBOL Sudamericana,2026
a9f8c8c2,Alexis Duarte,py PAR,DF,26-028,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
47431289,Mayke,br BRA,DF,33-150,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
90a38ca7,Gustavo Caballero,py PAR,FW,24-200,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
e8c4a824,Benjamín Rollheiser,ar ARG,"FW,MF",26-016,8,0,97,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
86c79c42,João Othavio Basso,br BRA,DF,29-086,2,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
5042b172,Robinho Junior,br BRA,MF,18-113,2,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
a471bfdf,Fernando Pradella,br BRA,FW,17-280,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
f1cfc209,Tomás Rincón,ve VEN,MF,38-086,1,0,10,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
91c13988,João Ananias,br BRA,DF,19-056,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
858e2e40,Diogenes,br BRA,GK,25-093,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
464456f9,Rodrigo Falcão,br BRA,GK,21-017,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
fdc4897c,Rafael Gonzaga,br BRA,DF,18-061,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
e987e031,João Pedro Chermont,br BRA,DF,20-081,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
4d982baf,Tiquinho Soares,br BRA,FW,35-082,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
55cc2965,Mateus Xavier,br BRA,MF,18-284,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
0a7c2b06,Facundo Cambeses,ar ARG,GK,29-000,12,12,"1,080",12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
f080dd22,Santiago Sosa,ar ARG,MF,26-341,12,12,"1,080",12.0,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,Copa CONMEBOL Sudamericana,2026
79ad7358,Gabriel Rojas,ar ARG,DF,28-291,11,11,990,11.0,1,3,4,1,0,0,2,0,0.09,0.27,0.36,0.09,0.36,Matches,Copa CONMEBOL Sudamericana,2026
5099e15e,Santiago Solari,ar ARG,"FW,MF",28-080,12,11,946,10.5,2,2,4,2,0,0,3,0,0.19,0.19,0.38,0.19,0.38,Matches,Copa CONMEBOL Sudamericana,2026
134bd6e4,Ezequiel Cannavo,ar ARG,DF,23-301,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
28c96f20,Marco Di Cesare,ar ARG,DF,24-069,10,9,798,8.9,2,0,2,2,0,0,6,1,0.23,0.00,0.23,0.23,0.23,Matches,Copa CONMEBOL Sudamericana,2026
6c513f98,Adrián Martínez,ar ARG,FW,33-276,10,9,792,8.8,4,0,4,3,1,2,3,0,0.45,0.00,0.45,0.34,0.34,Matches,Copa CONMEBOL Sudamericana,2026
74b76abc,Matko Miljevic,us USA,MF,24-335,10,8,547,6.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
f61143dd,Tomás Conechny,ar ARG,"FW,MF",28-010,12,5,590,6.6,3,2,5,3,0,0,2,0,0.46,0.31,0.76,0.46,0.76,Matches,Copa CONMEBOL Sudamericana,2026
f07e11d8,Adrián Fernández,ar ARG,"MF,FW",24-324,9,5,482,5.4,1,1,2,1,0,0,1,0,0.19,0.19,0.37,0.19,0.37,Matches,Copa CONMEBOL Sudamericana,2026
e0991c04,Marcos Rojo,ar ARG,DF,36-020,6,5,380,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
de16bb25,Franco Pardo,ar ARG,DF,29-004,9,4,472,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
3ae8029b,Baltasar Rodríguez,ar ARG,MF,22-274,8,4,367,4.1,0,1,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches,Copa CONMEBOL Sudamericana,2026
7faaf973,Duván Vergara,co COL,"FW,MF",29-212,9,4,346,3.8,2,0,2,2,0,0,2,0,0.52,0.00,0.52,0.52,0.52,Matches,Copa CONMEBOL Sudamericana,2026
84c478aa,Agustín García Basso,ar ARG,DF,34-014,5,4,333,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
8127de9b,Nazareno Colombo,ar ARG,DF,27-020,7,4,328,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
803d5265,Federico Zaracho,ar ARG,MF,28-030,10,3,354,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
17cddb4d,Bruno Zuculini,ar ARG,MF,33-007,10,3,336,3.7,0,1,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,Copa CONMEBOL Sudamericana,2026
2d4eefca,Gastón Martirena,uy URU,"MF,DF",26-094,4,3,260,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
707b98f1,Valentin Carboni,ar ARG,FW,21-035,5,3,202,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
e91c3cc9,Juan Nardoni,ar ARG,MF,23-269,2,2,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
464e03ef,Damián Pizarro,cl CHI,FW,21-012,2,2,115,1.3,0,1,1,0,0,0,0,0,0.00,0.78,0.78,0.00,0.78,Matches,Copa CONMEBOL Sudamericana,2026
1a0e5cb7,Alan Forneris,ar ARG,MF,21-071,1,0,32,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
3be76aa4,Tobías Rubio,ar ARG,DF,21-256,1,0,12,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
449f86ae,Ezequiel Pérez,ar ARG,MF,17-321,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
6d550725,Ignacio Rodríguez,ar ARG,MF,24-046,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
6e531115,Benjamín González,ar ARG,DF,18-320,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
63b77bfa,Tomás Pérez,ar ARG,FW,19-347,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
e9c30bb7,Gonzalo Sosa,ar ARG,MF,21-035,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
bafc3bbe,Matías Tagliamonte,ar ARG,GK,28-049,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
a6bf551f,Alejandro Tello,ar ARG,MF,18-060,0,0,,,,,,,,,,,,,,,,Matches,Copa CONMEBOL Sudamericana,2026
6ce17eba,Santiago Rojas,py PAR,GK,30-004,15,15,"1,350",15.0,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,Copa CONMEBOL Sudamericana,2026
a37be3f0,Alexis Cañete,py PAR,DF,22-225,15,15,"1,327",14.7,0,3,3,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches,Copa CONMEBOL Sudamericana,2026
93949d6e,Hugo Valdez,py PAR,MF,30-303,14,14,"1,109",12.3,4,2,6,3,1,1,4,0,0.32,0.16,0.49,0.24,0.41,Matches,Copa CONMEBOL Sudamericana,2026
b3c07e26,Thomas Gutiérrez,ve VEN,DF,26-039,11,11,981,10.9,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches,Copa CONMEBOL Sudamericana,2026
0c988c31,Roberto Ramírez,py PAR,MF,25-315,13,11,977,10.9,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
eebb97e5,Orlando Gaona Lugo,py PAR,MF,35-258,14,10,877,9.7,1,2,3,1,0,0,0,0,0.10,0.21,0.31,0.10,0.31,Matches,Copa CONMEBOL Sudamericana,2026
e05a69f2,Fernando Díaz,py PAR,DF,25-040,11,10,825,9.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
fca3f384,Richard Prieto,py PAR,"MF,DF",29-043,11,8,753,8.4,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,Copa CONMEBOL Sudamericana,2026
78ce299f,Fabrizio Jara,py PAR,MF,23-233,11,8,718,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
9603d928,Josué Colmán,py PAR,"MF,FW",27-258,11,7,583,6.5,2,0,2,1,1,1,1,0,0.31,0.00,0.31,0.15,0.15,Matches,Copa CONMEBOL Sudamericana,2026
38871093,Carlos Espinola,py PAR,DF,26-105,10,6,613,6.8,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,Matches,Copa CONMEBOL Sudamericana,2026
8dc33be7,Juan Feliú,py PAR,DF,25-061,5,5,439,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
5940a329,Hugo Benítez,py PAR,FW,22-253,9,5,413,4.6,2,0,2,2,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches,Copa CONMEBOL Sudamericana,2026
aeb4464f,Mauro Coronel,py PAR,DF,17-319,5,5,405,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
7a447474,Ignacio Bailone,ar ARG,FW,32-079,13,4,478,5.3,2,0,2,1,1,1,1,0,0.38,0.00,0.38,0.19,0.19,Matches,Copa CONMEBOL Sudamericana,2026
4b35fc17,Lucas Gonzalez,py PAR,FW,28-173,8,4,416,4.6,1,1,2,1,0,0,0,0,0.22,0.22,0.43,0.22,0.43,Matches,Copa CONMEBOL Sudamericana,2026
7f2107eb,Roque Santa Cruz,py PAR,FW,44-236,8,4,324,3.6,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,Copa CONMEBOL Sudamericana,2026
7dcb872d,Danilo Santacruz,py PAR,MF,30-301,7,3,379,4.2,2,1,3,2,0,0,3,0,0.47,0.24,0.71,0.47,0.71,Matches,Copa CONMEBOL Sudamericana,2026
003cbff7,Alejandro Samudio,py PAR,MF,26-287,8,3,341,3.8,2,1,3,2,0,0,1,0,0.53,0.26,0.79,0.53,0.79,Matches,Copa CONMEBOL Sudamericana,2026
717a9f84,Sebastián Vargas,py PAR,"MF,DF",24-082,5,3,290,3.2,1,0,1,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,Copa CONMEBOL Sudamericana,2026
1cadf964,Leandro Meza,py PAR,MF,24-125,8,3,279,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa CONMEBOL Sudamericana,2026
1c86f480,Carlos Arrua,py PAR,MF,28-253,6,3,251,2.8,0,1,1,0,0,0,2,0,0.00,0.36,0.36,0.00,0.36,Matches,Copa CONMEBOL Sudamericana,2026
0eddc85a,Gastón Benítez,py PAR,DF,23-323,3,3,195,2.2,1,0,1,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,Copa CONMEBOL Sudamericana,2026
