ClubID,ClubName,Country,GoverningBody,URL
18d3c3a3,América (M),Mexico,CONCACAF,https://fbref.com/en/squads/18d3c3a3/history/America-Stats-and-History
632f1838,Cruz Azul (M),Mexico,CONCACAF,https://fbref.com/en/squads/632f1838/history/Cruz-Azul-Stats-and-History
44b88a4e,Toluca (M),Mexico,CONCACAF,https://fbref.com/en/squads/44b88a4e/history/Toluca-Stats-and-History
d9e1bd51,Tigres UANL (M),Mexico,CONCACAF,https://fbref.com/en/squads/d9e1bd51/history/Tigres-UANL-Stats-and-History
dd5ca9bd,Monterrey (M),Mexico,CONCACAF,https://fbref.com/en/squads/dd5ca9bd/history/Monterrey-Stats-and-History
1be8d2e3,Pachuca (M),Mexico,CONCACAF,https://fbref.com/en/squads/1be8d2e3/history/Pachuca-Stats-and-History
50995c1e,FC Sheriff Tiraspol (M),Moldova,UEFA,https://fbref.com/en/squads/50995c1e/history/FC-Sheriff-Tiraspol-Stats-and-History
24cd860c,FC Zimbru Chișinău (M),Moldova,UEFA,https://fbref.com/en/squads/24cd860c/history/FC-Zimbru-Chisinau-Stats-and-History
3cb9ad76,FC Dacia Chișinău (M),Moldova,UEFA,https://fbref.com/en/squads/3cb9ad76/history/FC-Dacia-Chisinau-Stats-and-History
7795f801,FC Milsami Orhei (M),Moldova,UEFA,https://fbref.com/en/squads/7795f801/history/FC-Milsami-Orhei-Stats-and-History
c586e431,FC Nistru Otaci (M),Moldova,UEFA,https://fbref.com/en/squads/c586e431/history/FC-Nistru-Otaci-Stats-and-History
ae96366c,FC Petrocub Sărata-Galbenă (M),Moldova,UEFA,https://fbref.com/en/squads/ae96366c/history/FC-Petrocub-Sarata-Galbena-Stats-and-History
f4f98e1c,Budućnost Podgorica (M),Montenegro,UEFA,https://fbref.com/en/squads/f4f98e1c/history/Buducnost-Podgorica-Stats-and-History
8dc7bf66,OFK Titograd (M),Montenegro,UEFA,https://fbref.com/en/squads/8dc7bf66/history/OFK-Titograd-Stats-and-History
bda134f7,FK Zeta (M),Montenegro,UEFA,https://fbref.com/en/squads/bda134f7/history/FK-Zeta-Stats-and-History
e065a5a4,Breznica (F),Montenegro,UEFA,https://fbref.com/en/squads/e065a5a4/history/Breznica-Stats-and-History
fe8bc2a6,FK Rudar Pljevlja (M),Montenegro,UEFA,https://fbref.com/en/squads/fe8bc2a6/history/FK-Rudar-Pljevlja-Stats-and-History
d5bd7be2,FK Mogren (M),Montenegro,UEFA,https://fbref.com/en/squads/d5bd7be2/history/FK-Mogren-Stats-and-History
819c79ad,Wydad AC (M),Morocco,CAF,https://fbref.com/en/squads/819c79ad/history/Wydad-AC-Stats-and-History
e334d850,PSV Eindhoven (M),Netherlands,UEFA,https://fbref.com/en/squads/e334d850/history/PSV-Eindhoven-Stats-and-History
19c3f8c4,Ajax (M),Netherlands,UEFA,https://fbref.com/en/squads/19c3f8c4/history/Ajax-Stats-and-History
fb4ca611,Feyenoord (M),Netherlands,UEFA,https://fbref.com/en/squads/fb4ca611/history/Feyenoord-Stats-and-History
3986b791,AZ Alkmaar (M),Netherlands,UEFA,https://fbref.com/en/squads/3986b791/history/AZ-Alkmaar-Stats-and-History
a1f721d3,Twente (M),Netherlands,UEFA,https://fbref.com/en/squads/a1f721d3/history/Twente-Stats-and-History
2a428619,Utrecht (M),Netherlands,UEFA,https://fbref.com/en/squads/2a428619/history/Utrecht-Stats-and-History
81134e0b,Wellington Phoenix (M),New Zealand,OFC,https://fbref.com/en/squads/81134e0b/history/Wellington-Phoenix-Stats-and-History
bc52ac89,Wellington Phoenix (F),New Zealand,OFC,https://fbref.com/en/squads/bc52ac89/history/Wellington-Phoenix-Stats-and-History
4cb614ef,Auckland FC (M),New Zealand,OFC,https://fbref.com/en/squads/4cb614ef/history/Auckland-FC-Stats-and-History
f6e449d9,New Zealand Knights (M),New Zealand,OFC,https://fbref.com/en/squads/f6e449d9/history/New-Zealand-Knights-Stats-and-History
8aa5f4ed,Auckland City (M),New Zealand,OFC,https://fbref.com/en/squads/8aa5f4ed/history/Auckland-City-Stats-and-History
8405639b,Real Estelí FC (M),Nicaragua,CONCACAF,https://fbref.com/en/squads/8405639b/history/Real-Esteli-FC-Stats-and-History
4ebc9920,FK Rabotnički (M),North Macedonia,UEFA,https://fbref.com/en/squads/4ebc9920/history/FK-Rabotnicki-Stats-and-History
c480c810,FK Shkëndija (M),North Macedonia,UEFA,https://fbref.com/en/squads/c480c810/history/FK-Shkendija-Stats-and-History
5b47810a,FK Vardar (M),North Macedonia,UEFA,https://fbref.com/en/squads/5b47810a/history/FK-Vardar-Stats-and-History
9bb79f59,Ljuboten (F),North Macedonia,UEFA,https://fbref.com/en/squads/9bb79f59/history/Ljuboten-Stats-and-History
623ecff4,FK Renova (M),North Macedonia,UEFA,https://fbref.com/en/squads/623ecff4/history/FK-Renova-Stats-and-History
c306c0bb,FK Pobeda (M),North Macedonia,UEFA,https://fbref.com/en/squads/c306c0bb/history/FK-Pobeda-Stats-and-History
4c96013a,Linfield FC (M),Northern Ireland,UEFA,https://fbref.com/en/squads/4c96013a/history/Linfield-FC-Stats-and-History
0b6cd7c6,Crusaders FC (M),Northern Ireland,UEFA,https://fbref.com/en/squads/0b6cd7c6/history/Crusaders-FC-Stats-and-History
23b52962,Glentoran (F),Northern Ireland,UEFA,https://fbref.com/en/squads/23b52962/history/Glentoran-Women-Stats-and-History
5a130b7c,Cliftonville FC (M),Northern Ireland,UEFA,https://fbref.com/en/squads/5a130b7c/history/Cliftonville-FC-Stats-and-History
eaa4ec68,Glentoran (M),Northern Ireland,UEFA,https://fbref.com/en/squads/eaa4ec68/history/Glentoran-Stats-and-History
63fd3c74,Portadown FC (M),Northern Ireland,UEFA,https://fbref.com/en/squads/63fd3c74/history/Portadown-FC-Stats-and-History
90e37d3a,Rosenborg (M),Norway,UEFA,https://fbref.com/en/squads/90e37d3a/history/Rosenborg-Stats-and-History
174bd5a0,Molde (M),Norway,UEFA,https://fbref.com/en/squads/174bd5a0/history/Molde-Stats-and-History
0b26f976,Viking (M),Norway,UEFA,https://fbref.com/en/squads/0b26f976/history/Viking-Stats-and-History
aeae4fe1,Brann (M),Norway,UEFA,https://fbref.com/en/squads/aeae4fe1/history/Brann-Stats-and-History
60aa17d7,Vålerenga (M),Norway,UEFA,https://fbref.com/en/squads/60aa17d7/history/Valerenga-Stats-and-History
b70ec3fa,Odd (M),Norway,UEFA,https://fbref.com/en/squads/b70ec3fa/history/Odd-Stats-and-History
a9805116,Sporting San Miguelito (M),Panama,CONCACAF,https://fbref.com/en/squads/a9805116/history/Sporting-San-Miguelito-Stats-and-History
223a989a,CA Independiente (M),Panama,CONCACAF,https://fbref.com/en/squads/223a989a/history/CA-Independiente-Stats-and-History
573776c5,Tauro (M),Panama,CONCACAF,https://fbref.com/en/squads/573776c5/history/Tauro-Stats-and-History
e4cd6f9a,Cerro Porteño (M),Paraguay,CONMEBOL,https://fbref.com/en/squads/e4cd6f9a/history/Cerro-Porteno-Stats-and-History
ae107695,Libertad (M),Paraguay,CONMEBOL,https://fbref.com/en/squads/ae107695/history/Libertad-Stats-and-History
4d4fc0b8,Club Olimpia (M),Paraguay,CONMEBOL,https://fbref.com/en/squads/4d4fc0b8/history/Club-Olimpia-Stats-and-History
6c3c25bd,Guaraní (M),Paraguay,CONMEBOL,https://fbref.com/en/squads/6c3c25bd/history/Guarani-Stats-and-History
264fce29,Nacional Asunción (M),Paraguay,CONMEBOL,https://fbref.com/en/squads/264fce29/history/Nacional-Asuncion-Stats-and-History
d7e6c419,Sportivo Luqueño (M),Paraguay,CONMEBOL,https://fbref.com/en/squads/d7e6c419/history/Sportivo-Luqueno-Stats-and-History
8917b8a9,Sporting Cristal (M),Peru,CONMEBOL,https://fbref.com/en/squads/8917b8a9/history/Sporting-Cristal-Stats-and-History
cdbccdc1,Alianza Lima (M),Peru,CONMEBOL,https://fbref.com/en/squads/cdbccdc1/history/Alianza-Lima-Stats-and-History
87ffd947,Melgar (M),Peru,CONMEBOL,https://fbref.com/en/squads/87ffd947/history/Melgar-Stats-and-History
e4108102,Universitario (M),Peru,CONMEBOL,https://fbref.com/en/squads/e4108102/history/Universitario-Stats-and-History
d7ba2e36,Sport Huancayo (M),Peru,CONMEBOL,https://fbref.com/en/squads/d7ba2e36/history/Sport-Huancayo-Stats-and-History
d4f8af71,Cusco (M),Peru,CONMEBOL,https://fbref.com/en/squads/d4f8af71/history/Cusco-Stats-and-History
a73408a7,Legia Warsaw (M),Poland,UEFA,https://fbref.com/en/squads/a73408a7/history/Legia-Warsaw-Stats-and-History
fdba14df,Lech Poznań (M),Poland,UEFA,https://fbref.com/en/squads/fdba14df/history/Lech-Poznan-Stats-and-History
162ec40d,Wisła Kraków (M),Poland,UEFA,https://fbref.com/en/squads/162ec40d/history/Wisla-Krakow-Stats-and-History
4f7b798d,Jagiellonia (M),Poland,UEFA,https://fbref.com/en/squads/4f7b798d/history/Jagiellonia-Stats-and-History
3458af25,Zagłębie Lubin (M),Poland,UEFA,https://fbref.com/en/squads/3458af25/history/Zaglebie-Lubin-Stats-and-History
d2f21b23,Górnik Zabrze (M),Poland,UEFA,https://fbref.com/en/squads/d2f21b23/history/Gornik-Zabrze-Stats-and-History
5e876ee6,Porto (M),Portugal,UEFA,https://fbref.com/en/squads/5e876ee6/history/Porto-Stats-and-History
a77c513e,Benfica (M),Portugal,UEFA,https://fbref.com/en/squads/a77c513e/history/Benfica-Stats-and-History
13dc44fd,Sporting CP (M),Portugal,UEFA,https://fbref.com/en/squads/13dc44fd/history/Sporting-CP-Stats-and-History
69d84c29,Braga (M),Portugal,UEFA,https://fbref.com/en/squads/69d84c29/history/Braga-Stats-and-History
3f319bc9,Vitória Guimarães (M),Portugal,UEFA,https://fbref.com/en/squads/3f319bc9/history/Vitoria-Guimaraes-Stats-and-History
c1b0f61b,Marítimo (M),Portugal,UEFA,https://fbref.com/en/squads/c1b0f61b/history/Maritimo-Stats-and-History
7a646b77,Puerto Rico FC (M),Puerto Rico,CONCACAF,https://fbref.com/en/squads/7a646b77/history/Puerto-Rico-FC-Stats-and-History
cb963e95,Al Duhail SC (M),Qatar,AFC,https://fbref.com/en/squads/cb963e95/history/Al-Duhail-SC-Stats-and-History
d6a1c80d,Al Sadd (M),Qatar,AFC,https://fbref.com/en/squads/d6a1c80d/history/Al-Sadd-Stats-and-History
f082c4f3,Shamrock Rovers (M),Republic of Ireland,UEFA,https://fbref.com/en/squads/f082c4f3/history/Shamrock-Rovers-Stats-and-History
e4a9d483,Dundalk FC (M),Republic of Ireland,UEFA,https://fbref.com/en/squads/e4a9d483/history/Dundalk-FC-Stats-and-History
8a814429,St Patrick's Athletic (M),Republic of Ireland,UEFA,https://fbref.com/en/squads/8a814429/history/St-Patricks-Athletic-Stats-and-History
15f9a98b,Derry City (M),Republic of Ireland,UEFA,https://fbref.com/en/squads/15f9a98b/history/Derry-City-Stats-and-History
2cf146dc,Bohemian FC (M),Republic of Ireland,UEFA,https://fbref.com/en/squads/2cf146dc/history/Bohemian-FC-Stats-and-History
0baacc84,Sligo Rovers (M),Republic of Ireland,UEFA,https://fbref.com/en/squads/0baacc84/history/Sligo-Rovers-Stats-and-History
0c7e735f,La Tamponnaise (M),Réunion,CAF,https://fbref.com/en/squads/0c7e735f/history/La-Tamponnaise-Stats-and-History
0d650ddf,Saint-Denis FC (M),Réunion,CAF,https://fbref.com/en/squads/0d650ddf/history/Saint-Denis-FC-Stats-and-History
6059bda0,ES Dominicaine (M),Réunion,CAF,https://fbref.com/en/squads/6059bda0/history/ES-Dominicaine-Stats-and-History
941ace54,ASC Makes (M),Réunion,CAF,https://fbref.com/en/squads/941ace54/history/ASC-Makes-Stats-and-History
95b04c1c,AS Sainte-Suzanne (M),Réunion,CAF,https://fbref.com/en/squads/95b04c1c/history/AS-Sainte-Suzanne-Stats-and-History
aed59852,FCSB (M),Romania,UEFA,https://fbref.com/en/squads/aed59852/history/FCSB-Stats-and-History
ff04e205,CFR Cluj (M),Romania,UEFA,https://fbref.com/en/squads/ff04e205/history/CFR-Cluj-Stats-and-History
4472d406,Dinamo București (M),Romania,UEFA,https://fbref.com/en/squads/4472d406/history/Dinamo-Bucuresti-Stats-and-History
1eebf7c3,CS Universitatea Craiova (M),Romania,UEFA,https://fbref.com/en/squads/1eebf7c3/history/CS-Universitatea-Craiova-Stats-and-History
099e0a8b,Rapid București (M),Romania,UEFA,https://fbref.com/en/squads/099e0a8b/history/Rapid-Bucuresti-Stats-and-History
d921c99f,Botoșani (M),Romania,UEFA,https://fbref.com/en/squads/d921c99f/history/Botosani-Stats-and-History
98ce363d,Zenit (M),Russia,UEFA,https://fbref.com/en/squads/98ce363d/history/Zenit-Stats-and-History
f0c0c2c2,CSKA Moscow (M),Russia,UEFA,https://fbref.com/en/squads/f0c0c2c2/history/CSKA-Moscow-Stats-and-History
8c635914,Spartak Moscow (M),Russia,UEFA,https://fbref.com/en/squads/8c635914/history/Spartak-Moscow-Stats-and-History
